Ene_Ser_Res_and_Com_Con_rat,Energy Service|Residential and Commercial|Construction rate
Ene_Ser_Res_and_Com_Ren_rat,Energy Service|Residential and Commercial|Renovation rate
Ene_Ser_Res_and_Com_Ren_cos,Energy Service|Residential and Commercial|Renovation cost
Ene_Ser_Res_and_Com_Con_cos,Energy Service|Residential and Commercial|Construction cost
Ene_Ser_Res_and_Com_Con,Energy Service|Residential and Commercial|Construction
Ene_Ser_Res_and_Com_Com_Ren_cos,Energy Service|Residential and Commercial|Commercial|Renovation cost
Ene_Ser_Res_and_Com_Com_Con_cos,Energy Service|Residential and Commercial|Commercial|Construction cost
Ene_Ser_Res_and_Com_Com_Con,Energy Service|Residential and Commercial|Commercial|Construction
Ene_Ser_Res_and_Com_Com_Con_rat,Energy Service|Residential and Commercial|Commercial|Construction rate
Ene_Ser_Res_and_Com_Com_Ren_rat,Energy Service|Residential and Commercial|Commercial|Renovation rate
Ene_Ser_Res_and_Com_Res_Ren_cos,Energy Service|Residential and Commercial|Residential|Renovation cost
Ene_Ser_Res_and_Com_Res_Con_cos,Energy Service|Residential and Commercial|Residential|Construction cost
Ene_Ser_Res_and_Com_Res_Con,Energy Service|Residential and Commercial|Residential|Construction
Ene_Ser_Res_and_Com_Res_Con_rat,Energy Service|Residential and Commercial|Residential|Construction rate
Ene_Ser_Res_and_Com_Res_Ren_rat,Energy Service|Residential and Commercial|Residential|Renovation rate
Ene_Ser_Res_and_Com_Res_Flo_Spa,Energy Service|Residential and Commercial|Residential|Floor Space
Ene_Ser_Res_and_Com_Res_Mul_Con,Energy Service|Residential and Commercial|Residential|Multi-family|Construction
Ene_Ser_Res_and_Com_Res_Mul_Con_cos,Energy Service|Residential and Commercial|Residential|Multi-family|Construction cost
Ene_Ser_Res_and_Com_Res_Mul_Con_rat,Energy Service|Residential and Commercial|Residential|Multi-family|Construction rate
Ene_Ser_Res_and_Com_Res_Mul_Flo_spa,Energy Service|Residential and Commercial|Residential|Multi-family|Floor space
Ene_Ser_Res_and_Com_Res_Mul_Ren_cos,Energy Service|Residential and Commercial|Residential|Multi-family|Renovation cost
Ene_Ser_Res_and_Com_Res_Mul_Ren_rat,Energy Service|Residential and Commercial|Residential|Multi-family|Renovation rate
Ene_Ser_Res_and_Com_Res_Sin_fam_Con,Energy Service|Residential and Commercial|Residential|Single family|Construction
Ene_Ser_Res_and_Com_Res_Sin_fam_Con_cos,Energy Service|Residential and Commercial|Residential|Single family|Construction cost
Ene_Ser_Res_and_Com_Res_Sin_fam_Con_rat,Energy Service|Residential and Commercial|Residential|Single family|Construction rate
Ene_Ser_Res_and_Com_Res_Sin_fam_Flo_spa,Energy Service|Residential and Commercial|Residential|Single family|Floor space
Ene_Ser_Res_and_Com_Res_Sin_fam_Ren_cos,Energy Service|Residential and Commercial|Residential|Single family|Renovation cost
Ene_Ser_Res_and_Com_Res_Sin_fam_Ren_rat,Energy Service|Residential and Commercial|Residential|Single family|Renovation rate
Ene_Ser_Res_and_Com_Res_Slu_Con,Energy Service|Residential and Commercial|Residential|Slum|Construction
Ene_Ser_Res_and_Com_Res_Slu_Con_cos,Energy Service|Residential and Commercial|Residential|Slum|Construction cost
Ene_Ser_Res_and_Com_Res_Slu_Con_rat,Energy Service|Residential and Commercial|Residential|Slum|Construction rate
Ene_Ser_Res_and_Com_Res_Slu_Flo_spa,Energy Service|Residential and Commercial|Residential|Slum|Floor space
Ene_Ser_Res_and_Com_Res_Slu_Ren_cos,Energy Service|Residential and Commercial|Residential|Slum|Renovation cost
Ene_Ser_Res_and_Com_Res_Slu_Ren_rat,Energy Service|Residential and Commercial|Residential|Slum|Renovation rate
Ene_Ser_Tra_Avi,Energy Service|Transportation|Aviation
Ene_Ser_Tra_Nav,Energy Service|Transportation|Navigation
Ene_Ser_Tra_Rai,Energy Service|Transportation|Rail
Ene_Ser_Tra_Roa,Energy Service|Transportation|Road
Eut_Mar,Eutrophication|Marine
Eut_Mar_Ele,Eutrophication|Marine|Electricity
Exp_hou_Ind,Expenditure|household|Industry
Exp_hou_Ser_Tel,Expenditure|household|Services|Telecommunications
Exp_hou_Ser_Wat_and_san,Expenditure|household|Services|Water & sanitation
Exp_Ind,Export|Industry
Exp_Ind_Ene,Export|Industry|Energy
Exp_Ind_Ene_Int,Export|Industry|Energy Intensive
Exp_Ind_Man,Export|Industry|Manufacturing
Fer_use_Nit_Ino,Fertilizer use|Nitrogen|Inorganic
Fer_use_Pho_Ino,Fertilizer use|Phosphorous|Inorganic
Fer_use_Pot_Ino,Fertilizer use|Potassium|Inorganic
Fer_use_Pot_Org,Fertilizer use|Potassium|Organic
Fin_Ene_exc_fee_Ind,Final Energy (excl. feedstocks)|Industry
Fin_Ene_exc_fee_Ind_Ele,Final Energy (excl. feedstocks)|Industry|Electricity
Fin_Ene_exc_fee_Ind_Gas,Final Energy (excl. feedstocks)|Industry|Gases
Fin_Ene_exc_fee_Ind_Gas_BioEne,Final Energy (excl. feedstocks)|Industry|Gases|Bioenergy
Fin_Ene_exc_fee_Ind_Gas_Fos,Final Energy (excl. feedstocks)|Industry|Gases|Fossil
Fin_Ene_exc_fee_Ind_Gas_Hyd_syn,Final Energy (excl. feedstocks)|Industry|Gases|Hydrogen synfuel
Fin_Ene_exc_fee_Ind_Heat,Final Energy (excl. feedstocks)|Industry|Heat
Fin_Ene_exc_fee_Ind_Hyd,Final Energy (excl. feedstocks)|Industry|Hydrogen
Fin_Ene_exc_fee_Ind_Liq,Final Energy (excl. feedstocks)|Industry|Liquids
Fin_Ene_exc_fee_Ind_Liq_BioEne,Final Energy (excl. feedstocks)|Industry|Liquids|Bioenergy
Fin_Ene_exc_fee_Ind_Liq_Fos,Final Energy (excl. feedstocks)|Industry|Liquids|Fossil
Fin_Ene_exc_fee_Ind_Liq_Hyd_syn,Final Energy (excl. feedstocks)|Industry|Liquids|Hydrogen synfuel
Fin_Ene_exc_fee_Ind_Oth,Final Energy (excl. feedstocks)|Industry|Other
Fin_Ene_exc_fee_Ind_Solids,Final Energy (excl. feedstocks)|Industry|Solids
Fin_Ene_exc_fee_Ind_SolidsBioEne,Final Energy (excl. feedstocks)|Industry|Solids|Bioenergy
Fin_Ene_exc_fee_Ind_SolidsFos,Final Energy (excl. feedstocks)|Industry|Solids|Fossil
Fin_Ene_Ind_Cem_Ele,Final Energy|Industry|Cement|Electricity
Fin_Ene_Ind_Cem_Gas,Final Energy|Industry|Cement|Gases
Fin_Ene_Ind_Cem_Gas_BioEne,Final Energy|Industry|Cement|Gases|Bioenergy
Fin_Ene_Ind_Cem_Gas_Fos,Final Energy|Industry|Cement|Gases|Fossil
Fin_Ene_Ind_Cem_Gas_Hyd_syn,Final Energy|Industry|Cement|Gases|Hydrogen synfuel
Fin_Ene_Ind_Cem_Heat,Final Energy|Industry|Cement|Heat
Fin_Ene_Ind_Cem_Hyd,Final Energy|Industry|Cement|Hydrogen
Fin_Ene_Ind_Cem_Liq,Final Energy|Industry|Cement|Liquids
Fin_Ene_Ind_Cem_Liq_BioEne,Final Energy|Industry|Cement|Liquids|Bioenergy
Fin_Ene_Ind_Cem_Liq_Fos,Final Energy|Industry|Cement|Liquids|Fossil
Fin_Ene_Ind_Cem_Liq_Hyd_syn,Final Energy|Industry|Cement|Liquids|Hydrogen synfuel
Fin_Ene_Ind_Cem_Oth,Final Energy|Industry|Cement|Other
Fin_Ene_Ind_Cem_Solids,Final Energy|Industry|Cement|Solids
Fin_Ene_Ind_Cem_SolidsBioEne,Final Energy|Industry|Cement|Solids|Bioenergy
Fin_Ene_Ind_Cem_SolidsFos,Final Energy|Industry|Cement|Solids|Fossil
Fin_Ene_Ind_Che_Amm_Ele,Final Energy|Industry|Chemicals|Ammonia|Electricity
Fin_Ene_Ind_Che_Amm_Gas,Final Energy|Industry|Chemicals|Ammonia|Gases
Fin_Ene_Ind_Che_Amm_Gas_BioEne,Final Energy|Industry|Chemicals|Ammonia|Gases|Bioenergy
Fin_Ene_Ind_Che_Amm_Gas_Fos,Final Energy|Industry|Chemicals|Ammonia|Gases|Fossil
Fin_Ene_Ind_Che_Amm_Gas_Hyd_syn,Final Energy|Industry|Chemicals|Ammonia|Gases|Hydrogen synfuel
Fin_Ene_Ind_Che_Amm_Heat,Final Energy|Industry|Chemicals|Ammonia|Heat
Fin_Ene_Ind_Che_Amm_Hyd,Final Energy|Industry|Chemicals|Ammonia|Hydrogen
Fin_Ene_Ind_Che_Amm_Liq,Final Energy|Industry|Chemicals|Ammonia|Liquids
Fin_Ene_Ind_Che_Amm_Liq_BioEne,Final Energy|Industry|Chemicals|Ammonia|Liquids|Bioenergy
Fin_Ene_Ind_Che_Amm_Liq_Fos,Final Energy|Industry|Chemicals|Ammonia|Liquids|Fossil
Fin_Ene_Ind_Che_Amm_Liq_Hyd_syn,Final Energy|Industry|Chemicals|Ammonia|Liquids|Hydrogen synfuel
Fin_Ene_Ind_Che_Amm_Oth,Final Energy|Industry|Chemicals|Ammonia|Other
Fin_Ene_Ind_Che_Amm_Solids,Final Energy|Industry|Chemicals|Ammonia|Solids
Fin_Ene_Ind_Che_Amm_SolidsBioEne,Final Energy|Industry|Chemicals|Ammonia|Solids|Bioenergy
Fin_Ene_Ind_Che_Amm_SolidsFos,Final Energy|Industry|Chemicals|Ammonia|Solids|Fossil
Fin_Ene_Ind_Che_Ele,Final Energy|Industry|Chemicals|Electricity
Fin_Ene_Ind_Che_Gas,Final Energy|Industry|Chemicals|Gases
Fin_Ene_Ind_Che_Gas_BioEne,Final Energy|Industry|Chemicals|Gases|Bioenergy
Fin_Ene_Ind_Che_Gas_Fos,Final Energy|Industry|Chemicals|Gases|Fossil
Fin_Ene_Ind_Che_Gas_Hyd_syn,Final Energy|Industry|Chemicals|Gases|Hydrogen synfuel
Fin_Ene_Ind_Che_Heat,Final Energy|Industry|Chemicals|Heat
Fin_Ene_Ind_Che_Hig_val_che_Ele,Final Energy|Industry|Chemicals|High value chemicals|Electricity
Fin_Ene_Ind_Che_Hig_val_che_Gas,Final Energy|Industry|Chemicals|High value chemicals|Gases
Fin_Ene_Ind_Che_Hig_val_che_Gas_BioEne,Final Energy|Industry|Chemicals|High value chemicals|Gases|Bioenergy
Fin_Ene_Ind_Che_Hig_val_che_Gas_Fos,Final Energy|Industry|Chemicals|High value chemicals|Gases|Fossil
Fin_Ene_Ind_Che_Hig_val_che_Gas_Hyd_syn,Final Energy|Industry|Chemicals|High value chemicals|Gases|Hydrogen synfuel
Fin_Ene_Ind_Che_Hig_val_che_Heat,Final Energy|Industry|Chemicals|High value chemicals|Heat
Fin_Ene_Ind_Che_Hig_val_che_Hyd,Final Energy|Industry|Chemicals|High value chemicals|Hydrogen
Fin_Ene_Ind_Che_Hig_val_che_Liq,Final Energy|Industry|Chemicals|High value chemicals|Liquids
Fin_Ene_Ind_Che_Hig_val_che_Liq_BioEne,Final Energy|Industry|Chemicals|High value chemicals|Liquids|Bioenergy
Fin_Ene_Ind_Che_Hig_val_che_Liq_Fos,Final Energy|Industry|Chemicals|High value chemicals|Liquids|Fossil
Fin_Ene_Ind_Che_Hig_val_che_Liq_Hyd_syn,Final Energy|Industry|Chemicals|High value chemicals|Liquids|Hydrogen synfuel
Fin_Ene_Ind_Che_Hig_val_che_Oth,Final Energy|Industry|Chemicals|High value chemicals|Other
Fin_Ene_Ind_Che_Hig_val_che_Solids,Final Energy|Industry|Chemicals|High value chemicals|Solids
Fin_Ene_Ind_Che_Hig_val_che_SolidsBioEne,Final Energy|Industry|Chemicals|High value chemicals|Solids|Bioenergy
Fin_Ene_Ind_Che_Hig_val_che_SolidsFos,Final Energy|Industry|Chemicals|High value chemicals|Solids|Fossil
Fin_Ene_Ind_Che_Hyd,Final Energy|Industry|Chemicals|Hydrogen
Fin_Ene_Ind_Che_Liq,Final Energy|Industry|Chemicals|Liquids
Fin_Ene_Ind_Che_Liq_BioEne,Final Energy|Industry|Chemicals|Liquids|Bioenergy
Fin_Ene_Ind_Che_Liq_Fos,Final Energy|Industry|Chemicals|Liquids|Fossil
Fin_Ene_Ind_Che_Liq_Hyd_syn,Final Energy|Industry|Chemicals|Liquids|Hydrogen synfuel
Fin_Ene_Ind_Che_Met_Ele,Final Energy|Industry|Chemicals|Methanol|Electricity
Fin_Ene_Ind_Che_Met_Gas,Final Energy|Industry|Chemicals|Methanol|Gases
Fin_Ene_Ind_Che_Met_Gas_BioEne,Final Energy|Industry|Chemicals|Methanol|Gases|Bioenergy
Fin_Ene_Ind_Che_Met_Gas_Fos,Final Energy|Industry|Chemicals|Methanol|Gases|Fossil
Fin_Ene_Ind_Che_Met_Gas_Hyd_syn,Final Energy|Industry|Chemicals|Methanol|Gases|Hydrogen synfuel
Fin_Ene_Ind_Che_Met_Heat,Final Energy|Industry|Chemicals|Methanol|Heat
Fin_Ene_Ind_Che_Met_Hyd,Final Energy|Industry|Chemicals|Methanol|Hydrogen
Fin_Ene_Ind_Che_Met_Liq,Final Energy|Industry|Chemicals|Methanol|Liquids
Fin_Ene_Ind_Che_Met_Liq_BioEne,Final Energy|Industry|Chemicals|Methanol|Liquids|Bioenergy
Fin_Ene_Ind_Che_Met_Liq_Fos,Final Energy|Industry|Chemicals|Methanol|Liquids|Fossil
Fin_Ene_Ind_Che_Met_Liq_Hyd_syn,Final Energy|Industry|Chemicals|Methanol|Liquids|Hydrogen synfuel
Fin_Ene_Ind_Che_Met_Oth,Final Energy|Industry|Chemicals|Methanol|Other
Fin_Ene_Ind_Che_Met_Solids,Final Energy|Industry|Chemicals|Methanol|Solids
Fin_Ene_Ind_Che_Met_SolidsBioEne,Final Energy|Industry|Chemicals|Methanol|Solids|Bioenergy
Fin_Ene_Ind_Che_Met_SolidsFos,Final Energy|Industry|Chemicals|Methanol|Solids|Fossil
Fin_Ene_Ind_Che_Oth,Final Energy|Industry|Chemicals|Other
Fin_Ene_Ind_Che_Oth_Ele,Final Energy|Industry|Chemicals|Other|Electricity
Fin_Ene_Ind_Che_Oth_Gas,Final Energy|Industry|Chemicals|Other|Gases
Fin_Ene_Ind_Che_Oth_Gas_BioEne,Final Energy|Industry|Chemicals|Other|Gases|Bioenergy
Fin_Ene_Ind_Che_Oth_Gas_Fos,Final Energy|Industry|Chemicals|Other|Gases|Fossil
Fin_Ene_Ind_Che_Oth_Gas_Hyd_syn,Final Energy|Industry|Chemicals|Other|Gases|Hydrogen synfuel
Fin_Ene_Ind_Che_Oth_Heat,Final Energy|Industry|Chemicals|Other|Heat
Fin_Ene_Ind_Che_Oth_Hyd,Final Energy|Industry|Chemicals|Other|Hydrogen
Fin_Ene_Ind_Che_Oth_Liq,Final Energy|Industry|Chemicals|Other|Liquids
Fin_Ene_Ind_Che_Oth_Liq_BioEne,Final Energy|Industry|Chemicals|Other|Liquids|Bioenergy
Fin_Ene_Ind_Che_Oth_Liq_Fos,Final Energy|Industry|Chemicals|Other|Liquids|Fossil
Fin_Ene_Ind_Che_Oth_Liq_Hyd_syn,Final Energy|Industry|Chemicals|Other|Liquids|Hydrogen synfuel
Fin_Ene_Ind_Che_Oth_Oth,Final Energy|Industry|Chemicals|Other|Other
Fin_Ene_Ind_Che_Oth_Solids,Final Energy|Industry|Chemicals|Other|Solids
Fin_Ene_Ind_Che_Oth_SolidsBioEne,Final Energy|Industry|Chemicals|Other|Solids|Bioenergy
Fin_Ene_Ind_Che_Oth_SolidsFos,Final Energy|Industry|Chemicals|Other|Solids|Fossil
Fin_Ene_Ind_Che_Solids,Final Energy|Industry|Chemicals|Solids
Fin_Ene_Ind_Che_SolidsBioEne,Final Energy|Industry|Chemicals|Solids|Bioenergy
Fin_Ene_Ind_Che_SolidsFos,Final Energy|Industry|Chemicals|Solids|Fossil
Fin_Ene_Ind_Gas_BioEne,Final Energy|Industry|Gases|Bioenergy
Fin_Ene_Ind_Gas_Fos,Final Energy|Industry|Gases|Fossil
Fin_Ene_Ind_Gas_Hyd_syn,Final Energy|Industry|Gases|Hydrogen synfuel
Fin_Ene_Ind_Liq_BioEne,Final Energy|Industry|Liquids|Bioenergy
Fin_Ene_Ind_Liq_Fos,Final Energy|Industry|Liquids|Fossil
Fin_Ene_Ind_Liq_Hyd_syn,Final Energy|Industry|Liquids|Hydrogen synfuel
Fin_Ene_Ind_Oth_Ele,Final Energy|Industry|Other|Electricity
Fin_Ene_Ind_Oth_Gas,Final Energy|Industry|Other|Gases
Fin_Ene_Ind_Oth_Gas_BioEne,Final Energy|Industry|Other|Gases|Bioenergy
Fin_Ene_Ind_Oth_Gas_Fos,Final Energy|Industry|Other|Gases|Fossil
Fin_Ene_Ind_Oth_Gas_Hyd_syn,Final Energy|Industry|Other|Gases|Hydrogen synfuel
Fin_Ene_Ind_Oth_Heat,Final Energy|Industry|Other|Heat
Fin_Ene_Ind_Oth_Hyd,Final Energy|Industry|Other|Hydrogen
Fin_Ene_Ind_Oth_Liq,Final Energy|Industry|Other|Liquids
Fin_Ene_Ind_Oth_Liq_BioEne,Final Energy|Industry|Other|Liquids|Bioenergy
Fin_Ene_Ind_Oth_Liq_Fos,Final Energy|Industry|Other|Liquids|Fossil
Fin_Ene_Ind_Oth_Liq_Hyd_syn,Final Energy|Industry|Other|Liquids|Hydrogen synfuel
Fin_Ene_Ind_Oth_Oth,Final Energy|Industry|Other|Other
Fin_Ene_Ind_Oth_Solids,Final Energy|Industry|Other|Solids
Fin_Ene_Ind_Oth_SolidsBioEne,Final Energy|Industry|Other|Solids|Bioenergy
Fin_Ene_Ind_Oth_SolidsFos,Final Energy|Industry|Other|Solids|Fossil
Fin_Ene_Ind_Pla_Ele,Final Energy|Industry|Plastics|Electricity
Fin_Ene_Ind_Pla_Gas,Final Energy|Industry|Plastics|Gases
Fin_Ene_Ind_Pla_Gas_BioEne,Final Energy|Industry|Plastics|Gases|Bioenergy
Fin_Ene_Ind_Pla_Gas_Fos,Final Energy|Industry|Plastics|Gases|Fossil
Fin_Ene_Ind_Pla_Gas_Hyd_syn,Final Energy|Industry|Plastics|Gases|Hydrogen synfuel
Fin_Ene_Ind_Pla_Heat,Final Energy|Industry|Plastics|Heat
Fin_Ene_Ind_Pla_Hyd,Final Energy|Industry|Plastics|Hydrogen
Fin_Ene_Ind_Pla_Liq,Final Energy|Industry|Plastics|Liquids
Fin_Ene_Ind_Pla_Liq_BioEne,Final Energy|Industry|Plastics|Liquids|Bioenergy
Fin_Ene_Ind_Pla_Liq_Fos,Final Energy|Industry|Plastics|Liquids|Fossil
Fin_Ene_Ind_Pla_Liq_Hyd_syn,Final Energy|Industry|Plastics|Liquids|Hydrogen synfuel
Fin_Ene_Ind_Pla_Oth,Final Energy|Industry|Plastics|Other
Fin_Ene_Ind_Pla_Solids,Final Energy|Industry|Plastics|Solids
Fin_Ene_Ind_Pla_SolidsBioEne,Final Energy|Industry|Plastics|Solids|Bioenergy
Fin_Ene_Ind_Pla_SolidsFos,Final Energy|Industry|Plastics|Solids|Fossil
Fin_Ene_Ind_Pul_and_Pap_Ele,Final Energy|Industry|Pulp and Paper|Electricity
Fin_Ene_Ind_Pul_and_Pap_Gas,Final Energy|Industry|Pulp and Paper|Gases
Fin_Ene_Ind_Pul_and_Pap_Gas_BioEne,Final Energy|Industry|Pulp and Paper|Gases|Bioenergy
Fin_Ene_Ind_Pul_and_Pap_Gas_Fos,Final Energy|Industry|Pulp and Paper|Gases|Fossil
Fin_Ene_Ind_Pul_and_Pap_Gas_Hyd_syn,Final Energy|Industry|Pulp and Paper|Gases|Hydrogen synfuel
Fin_Ene_Ind_Pul_and_Pap_Heat,Final Energy|Industry|Pulp and Paper|Heat
Fin_Ene_Ind_Pul_and_Pap_Hyd,Final Energy|Industry|Pulp and Paper|Hydrogen
Fin_Ene_Ind_Pul_and_Pap_Liq,Final Energy|Industry|Pulp and Paper|Liquids
Fin_Ene_Ind_Pul_and_Pap_Liq_BioEne,Final Energy|Industry|Pulp and Paper|Liquids|Bioenergy
Fin_Ene_Ind_Pul_and_Pap_Liq_Fos,Final Energy|Industry|Pulp and Paper|Liquids|Fossil
Fin_Ene_Ind_Pul_and_Pap_Liq_Hyd_syn,Final Energy|Industry|Pulp and Paper|Liquids|Hydrogen synfuel
Fin_Ene_Ind_Pul_and_Pap_Oth,Final Energy|Industry|Pulp and Paper|Other
Fin_Ene_Ind_Pul_and_Pap_Solids,Final Energy|Industry|Pulp and Paper|Solids
Fin_Ene_Ind_Pul_and_Pap_SolidsBioEne,Final Energy|Industry|Pulp and Paper|Solids|Bioenergy
Fin_Ene_Ind_Pul_and_Pap_SolidsFos,Final Energy|Industry|Pulp and Paper|Solids|Fossil
Fin_Ene_Ind_Ste_Ele,Final Energy|Industry|Steel|Electricity
Fin_Ene_Ind_Ste_Gas,Final Energy|Industry|Steel|Gases
Fin_Ene_Ind_Ste_Gas_BioEne,Final Energy|Industry|Steel|Gases|Bioenergy
Fin_Ene_Ind_Ste_Gas_Fos,Final Energy|Industry|Steel|Gases|Fossil
Fin_Ene_Ind_Ste_Gas_Hyd_syn,Final Energy|Industry|Steel|Gases|Hydrogen synfuel
Fin_Ene_Ind_Ste_Heat,Final Energy|Industry|Steel|Heat
Fin_Ene_Ind_Ste_Hyd,Final Energy|Industry|Steel|Hydrogen
Fin_Ene_Ind_Ste_Liq,Final Energy|Industry|Steel|Liquids
Fin_Ene_Ind_Ste_Liq_BioEne,Final Energy|Industry|Steel|Liquids|Bioenergy
Fin_Ene_Ind_Ste_Liq_Fos,Final Energy|Industry|Steel|Liquids|Fossil
Fin_Ene_Ind_Ste_Liq_Hyd_syn,Final Energy|Industry|Steel|Liquids|Hydrogen synfuel
Fin_Ene_Ind_Ste_Oth,Final Energy|Industry|Steel|Other
Fin_Ene_Ind_Ste_Solids,Final Energy|Industry|Steel|Solids
Fin_Ene_Ind_Ste_SolidsBioEne,Final Energy|Industry|Steel|Solids|Bioenergy
Fin_Ene_Ind_Ste_SolidsFos,Final Energy|Industry|Steel|Solids|Fossil
Fin_Ene_Res_and_Com_Com,Final Energy|Residential and Commercial|Commercial
Fin_Ene_Res_and_Com_Com_App,Final Energy|Residential and Commercial|Commercial|Appliances
Fin_Ene_Res_and_Com_Com_Col,Final Energy|Residential and Commercial|Commercial|Cooling
Fin_Ene_Res_and_Com_Com_Ele,Final Energy|Residential and Commercial|Commercial|Electricity
Fin_Ene_Res_and_Com_Com_Gas,Final Energy|Residential and Commercial|Commercial|Gases
Fin_Ene_Res_and_Com_Com_Heat,Final Energy|Residential and Commercial|Commercial|Heat
Fin_Ene_Res_and_Com_Com_Heating,Final Energy|Residential and Commercial|Commercial|Heating
Fin_Ene_Res_and_Com_Com_HeatingCok,Final Energy|Residential and Commercial|Commercial|Heating|Cooking
Fin_Ene_Res_and_Com_Com_HeatingSpa,Final Energy|Residential and Commercial|Commercial|Heating|Space
Fin_Ene_Res_and_Com_Com_HeatingWat,Final Energy|Residential and Commercial|Commercial|Heating|Water
Fin_Ene_Res_and_Com_Com_Hyd,Final Energy|Residential and Commercial|Commercial|Hydrogen
Fin_Ene_Res_and_Com_Com_Lig,Final Energy|Residential and Commercial|Commercial|Lighting
Fin_Ene_Res_and_Com_Com_Liq,Final Energy|Residential and Commercial|Commercial|Liquids
Fin_Ene_Res_and_Com_Com_Ofi_equ,Final Energy|Residential and Commercial|Commercial|Ofice equipment
Fin_Ene_Res_and_Com_Com_Oth,Final Energy|Residential and Commercial|Commercial|Other
Fin_Ene_Res_and_Com_Com_Solids,Final Energy|Residential and Commercial|Commercial|Solids
Fin_Ene_Res_and_Com_Com_SolidsBio,Final Energy|Residential and Commercial|Commercial|Solids|Biomass
Fin_Ene_Res_and_Com_Com_SolidsBio_Tra,Final Energy|Residential and Commercial|Commercial|Solids|Biomass|Traditional
Fin_Ene_Res_and_Com_Com_SolidsCoa,Final Energy|Residential and Commercial|Commercial|Solids|Coal
Fin_Ene_Res_and_Com_Com_Wat_Des,Final Energy|Residential and Commercial|Commercial|Water|Desalination
Fin_Ene_Res_and_Com_Com_Wat_Gro_Ext,Final Energy|Residential and Commercial|Commercial|Water|Groundwater Extraction
Fin_Ene_Res_and_Com_Com_Wat_Sur_Wat_Ext,Final Energy|Residential and Commercial|Commercial|Water|Surface Water Extraction
Fin_Ene_Res_and_Com_Com_Wat_Tra,Final Energy|Residential and Commercial|Commercial|Water|Transfer
Fin_Ene_Res_and_Com_Col,Final Energy|Residential and Commercial|Cooling
Fin_Ene_Res_and_Com_HeatingCok,Final Energy|Residential and Commercial|Heating|Cooking
Fin_Ene_Res_and_Com_HeatingSpa,Final Energy|Residential and Commercial|Heating|Space
Fin_Ene_Res_and_Com_HeatingWat,Final Energy|Residential and Commercial|Heating|Water
Fin_Ene_Res_and_Com_Ofi_equ,Final Energy|Residential and Commercial|Ofice equipment
Fin_Ene_Res_and_Com_Res,Final Energy|Residential and Commercial|Residential
Fin_Ene_Res_and_Com_Res_App,Final Energy|Residential and Commercial|Residential|Appliances
Fin_Ene_Res_and_Com_Res_Col,Final Energy|Residential and Commercial|Residential|Cooling
Fin_Ene_Res_and_Com_Res_Ele,Final Energy|Residential and Commercial|Residential|Electricity
Fin_Ene_Res_and_Com_Res_Gas,Final Energy|Residential and Commercial|Residential|Gases
Fin_Ene_Res_and_Com_Res_Heat,Final Energy|Residential and Commercial|Residential|Heat
Fin_Ene_Res_and_Com_Res_Heating,Final Energy|Residential and Commercial|Residential|Heating
Fin_Ene_Res_and_Com_Res_HeatingCok,Final Energy|Residential and Commercial|Residential|Heating|Cooking
Fin_Ene_Res_and_Com_Res_HeatingSpa,Final Energy|Residential and Commercial|Residential|Heating|Space
Fin_Ene_Res_and_Com_Res_HeatingWat,Final Energy|Residential and Commercial|Residential|Heating|Water
Fin_Ene_Res_and_Com_Res_Hyd,Final Energy|Residential and Commercial|Residential|Hydrogen
Fin_Ene_Res_and_Com_Res_Lig,Final Energy|Residential and Commercial|Residential|Lighting
Fin_Ene_Res_and_Com_Res_Liq,Final Energy|Residential and Commercial|Residential|Liquids
Fin_Ene_Res_and_Com_Res_Ofi_equ,Final Energy|Residential and Commercial|Residential|Ofice equipment
Fin_Ene_Res_and_Com_Res_Oth,Final Energy|Residential and Commercial|Residential|Other
Fin_Ene_Res_and_Com_Res_Solids,Final Energy|Residential and Commercial|Residential|Solids
Fin_Ene_Res_and_Com_Res_SolidsBio,Final Energy|Residential and Commercial|Residential|Solids|Biomass
Fin_Ene_Res_and_Com_Res_SolidsBio_Tra,Final Energy|Residential and Commercial|Residential|Solids|Biomass|Traditional
Fin_Ene_Res_and_Com_Res_SolidsCoa,Final Energy|Residential and Commercial|Residential|Solids|Coal
Fin_Ene_Tra_Avi_Fre,Final Energy|Transportation|Aviation|Freight
Fin_Ene_Tra_Avi_Pss,Final Energy|Transportation|Aviation|Passenger
Fin_Ene_Tra_Fre_Gas_BioEne,Final Energy|Transportation|Freight|Gases|Bioenergy
Fin_Ene_Tra_Fre_Gas_Fos,Final Energy|Transportation|Freight|Gases|Fossil
Fin_Ene_Tra_Fre_Liq_BioEne,Final Energy|Transportation|Freight|Liquids|Bioenergy
Fin_Ene_Tra_Fre_Liq_Fos_syn,Final Energy|Transportation|Freight|Liquids|Fossil synfuel
Fin_Ene_Tra_Gas_BioEne,Final Energy|Transportation|Gases|Bioenergy
Fin_Ene_Tra_Gas_Fos,Final Energy|Transportation|Gases|Fossil
Fin_Ene_Tra_Liq_BioEne,Final Energy|Transportation|Liquids|Bioenergy
Fin_Ene_Tra_Liq_Fos_syn,Final Energy|Transportation|Liquids|Fossil synfuel
Fin_Ene_Tra_Mar,Final Energy|Transportation|Maritime
Fin_Ene_Tra_Pss_Gas_BioEne,Final Energy|Transportation|Passenger|Gases|Bioenergy
Fin_Ene_Tra_Pss_Gas_Fos,Final Energy|Transportation|Passenger|Gases|Fossil
